mode,load,0_densenet121-16,1_densenet161-16,2_densenet201-32
mps-uncap,0.8,26.534318923950195,42.937397956848145,61.113595962524414
mps-uncap,0.9,49.97134208679199,74.70524311065674,99.71213340759277
mps-uncap,1.0,123.8774061203003,189.91780281066895,1429.560661315918
mps-uncap,0.5,16.913175582885742,27.349233627319336,38.17915916442871
mps-uncap,0.6,17.9440975189209,32.892465591430664,42.2825813293457
mps-uncap,0.7,20.112037658691406,34.39676761627197,47.530174255371094
mps-uncap,0.1,16.59703254699707,22.693634033203125,26.8707275390625
mps-uncap,0.2,16.826629638671875,22.594451904296875,26.889562606811523
mps-uncap,0.3,16.9905424118042,22.212743759155273,30.78317642211914
mps-uncap,0.4,17.0595645904541,22.776007652282715,32.968997955322266
