mode,load,0_densenet161-2,1_densenet161-2,2_densenet161-2,3_densenet161-2
mig,0.1,40.14356613159179,46.724777221679446,41.97545051574705,41.77080154418945
mig,0.2,39.85064506530761,39.60869789123534,40.030972957611056,44.59724426269525
mig,0.3,40.85274219512934,41.423015594482436,39.37330245971682,50.65747261047364
mig,0.4,42.96987056732176,41.874942779541044,43.568539619445794,61.90099716186522
mig,0.5,44.301981925964384,48.99056434631346,41.64668083190918,87.24582195281978
mig,0.6,72.24519252777097,52.512013912200906,65.38336277008065,100.2147197723389
mig,0.7,77.53405570983885,89.169111251831,69.0083861351013,129.91749763488752
mig,0.8,120.90089559555051,123.81038427352905,112.48664617538446,211.88632011413586
mig,0.9,186.21463060379037,248.8046026229863,236.72401905059814,222.90020465850844
mig,1.0,1490.1495885849,740.398254394531,359.29602146148704,1144.3644762039185
