mode,load,0_densenet161-2,1_efficientnet_b5-4,2_resnet152-16
mps-uncap,0.8,23.857831954956055,20.920515060424805,26.203155517578125
mps-uncap,0.9,21.72684669494629,22.25327491760254,26.135921478271484
mps-uncap,1.0,24.02329444885254,20.30491828918457,26.424646377563477
mps-uncap,0.5,21.92521095275879,23.962974548339844,25.4366397857666
mps-uncap,0.6,21.502256393432617,22.64118194580078,25.981664657592773
mps-uncap,0.7,23.645401000976562,20.8132266998291,26.122331619262695
mps-uncap,0.1,33.84685516357422,34.05189514160156,31.269550323486328
mps-uncap,0.2,30.733823776245117,28.86056900024414,30.730247497558594
mps-uncap,0.3,29.486417770385742,28.538942337036133,25.508403778076172
mps-uncap,0.4,29.400110244750977,26.27110481262207,26.717424392700195
