mode,load,0_efficientnet_b7-4,1_squeezenet1_0-16,2_vgg19-16
mps-uncap,0.8,37.86015510559082,8.779168128967285,13.237357139587402
mps-uncap,0.9,55.98807334899902,10.240793228149414,13.726472854614258
mps-uncap,1.0,87.3117446899414,12.630939483642578,15.043973922729492
mps-uncap,0.5,22.077560424804688,3.180265426635742,11.402487754821777
mps-uncap,0.6,23.98502826690674,3.8770437240600586,12.125015258789062
mps-uncap,0.7,29.22689914703369,7.441043853759766,12.771129608154297
mps-uncap,0.1,28.714537620544434,3.0450820922851562,10.805845260620117
mps-uncap,0.2,23.932456970214844,3.052234649658203,10.802030563354492
mps-uncap,0.3,24.346351623535156,3.0570030212402344,10.831594467163086
mps-uncap,0.4,22.633790969848633,3.1023025512695312,10.976672172546387
